placeId,fix,field,before,after,reason
P983,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한+흙길) 에서 생성
P988,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한) 에서 생성
P989,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한) 에서 생성
P990,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한) 에서 생성
P991,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한) 에서 생성
P995,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한+확인 필요) 에서 생성
P1003,FIX74,mobilityCaveat,(공백),단차이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(단차 있음+이동 보조 필요) 에서 생성
P1007,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(비포장+이동 보조 필요) 에서 생성
P1010,FIX74,mobilityCaveat,(공백),좁은 통로이 있습니다.,routeCondition(단차 없음+폭 좁음) 에서 생성
P1011,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(단차 있음+휠체어 접근 제한+이동 보조 필요) 에서 생성
P1012,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(단차 있음+접근 불가+이동 보조 필요) 에서 생성
P1013,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 없음+휠체어 접근 제한) 에서 생성
P1017,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한+확인 필요) 에서 생성
P1018,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다.,routeCondition(노면 불량+확인 필요) 에서 생성
P1021,FIX74,mobilityCaveat,(공백),"계단, 단차이 있습니다.",routeCondition(단차 있음+계단 있음+확인 필요) 에서 생성
P1024,FIX74,mobilityCaveat,(공백),"계단, 단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+단차 있음+휠체어 접근 가능) 에서 생성
P003,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P007,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P009,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P010,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P014,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P020,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P021,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P023,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P027,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P029,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P030,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P031,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P040,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P042,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P045,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P047,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P048,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P049,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P055,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P056,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P057,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P058,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P062,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P063,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P064,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P065,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P067,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P072,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P075,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P078,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P081,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P082,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P088,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P093,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P097,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P098,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P100,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P101,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P103,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P107,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P108,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P110,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P111,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P112,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P120,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P123,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P124,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P128,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P131,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P132,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P133,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P134,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P135,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P137,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P140,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P141,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P145,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P151,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P153,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P154,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P164,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P169,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P173,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P180,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P188,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P192,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P214,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P217,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P249,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P258,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P273,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P291,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P294,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P344,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P346,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P352,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P370,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P386,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P387,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P389,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P397,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P401,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P402,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P412,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P413,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P425,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P428,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P464,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P468,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P471,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P474,FIX74,mobilityCaveat,(공백),엘리베이터를 이용하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P475,FIX74,mobilityCaveat,(공백),포장된 길로 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P481,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P647,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P654,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P657,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P659,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P678,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P679,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P680,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P681,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P682,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P683,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P688,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P694,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P696,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P698,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P699,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P706,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P709,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P710,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P711,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P712,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P715,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P718,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P719,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P721,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P728,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P732,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P733,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P734,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P735,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P740,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P743,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P754,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P755,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P769,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P803,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P806,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P816,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P818,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P820,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P825,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P831,FIX74,mobilityCaveat,(공백),무장애 코스가 마련되어 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P833,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P836,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P839,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P849,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P851,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P852,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P853,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P858,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P891,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P892,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P907,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P929,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P936,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P939,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P943,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P944,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P947,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P948,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P949,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P950,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P992,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P1001,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P1002,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P1004,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P1006,FIX74,mobilityCaveat,(공백),휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P1008,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P1009,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P1016,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P1022,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
P1023,FIX74,mobilityCaveat,(공백),단차 없이 이동하실 수 있습니다. 휠체어로 이동하실 수 있습니다.,접근 양호 — 긍정 안내 생성
