accidentId,placeId,roadId,locationType,locationText,articleText,date,visitMonth,season,timeSlot,weather,crowdLevel,hazardType,victimType,severity,accessibility,risk_id,latitude,longitude,tempMax,tempMin,windSpeed,rainfall,airTemp,humidity,source,sourceDetail,newsPlaceCode,matchType
AE_NEWS_0081,P056,,PLACE,제주항국제여객터미널,제주항 입항 여객선 탑승객의 해상 추락 (원인불명확),2026-05-04,5월,봄,새벽,,,해양추락,불특정다수,SEVERE,,RP_DROWN_01,33.5185,126.5358,,,,,,,news,"제주의소리, https://www.jejusori.net/news/articleView.html?idxno=502384",P058,ALIAS
AE_NEWS_0082,P060,,PLACE,판포포구,판포포구서 다이빙하던 30대 남성 중상,2025-06-10,4월,봄,시간불명,,,난간없음,지역주민,SEVERE,,,33.34243,126.171898,,,,,,,news,"경향신문, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100101.20250610151406001",P062,EXACT
AE_NEWS_0083,P060,,PLACE,판포포구,판포포구서 막바지 물놀이하던 20대 물에 빠져 심정지,2024-09-08,9월,여름,오후,무관,,익수위험,,SEVERE,,RP_DROWN_01,33.34243,126.171898,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=86351",P062,EXACT
AE_NEWS_0084,P060,,PLACE,판포포구,한경면 포구서 50대 남성이 포구에 올라오다가 이끼 밟고 넘어져 다침,2025-08-11,8월,여름,오후,,,미끄럼,지역주민,SEVERE,,RP_SLIP_TERRAIN,33.34243,126.171898,,,,,,,news,"제민일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01700101.20250811193157001",P062,EXACT
AE_NEWS_0085,P060,,PLACE,판포포구,물놀이 중 다이빙을 하다가 다침 (원인불명확),2025-04-26,4월,봄,오후,무관,,해양위험,관광객,SEVERE,,RP_DROWN_01,33.3659,126.20167,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/46774",P062,EXACT
AE_NEWS_0086,P063,,PLACE,한라수목원,한라수목원 광이오름을 오르던 20대 여성이 식은땀과 오한 증상을 호소,2026-05-14,5월,봄,오후,,,무리산행,,SEVERE,,,33.432609,126.927175,,,,,,,news,"제주매일, https://www.jejumaeil.net/news/articleView.html?idxno=400861",P065,EXACT
AE_NEWS_0087,P065,,PLACE,제주항공우주박물관,"화재 원인 조사 중, 직원 1명 연기흡입 경상·관람객 대피(원인불명확)",2023-04-08,4월,봄,오후,,,화재위험,종사자,MINOR,,RP_FIRE_01,33.301948,126.302732,,,,,,,news,"천지일보, https://www.newscj.com/news/articleView.html?idxno=3016504",P067,EXACT
AE_NEWS_0088,P066,,PLACE,사계해수욕장,파도로 인한 사계해수욕장 인근 낚시객 2명의 해상 추락 및 인근 어선 구조,2025-12-23,12월,겨울,오전,파도,,"해양(파도, 이안류, 익수위험)",지역주민,RESCUED,,RP_DROWN_01,33.2287,126.3089,,,,,,,news,"제주도민일보, https://www.jejudomin.co.kr/news/articleView.html?idxno=315982",P068,EXACT
AE_NEWS_0089,P066,,PLACE,사계해수욕장,조류와 바람 영향 추정으로 인한 푸른우산관해파리 대량 출현 및 해수욕장 입장 통제,2025-07-28,7월,여름,,,,해양생물 피해,불특정다수,NONE,,RP_DROWN_01,33.2287,126.3089,,,,,,,news,"뉴스스페이스, https://www.newsspace.kr/news/article.html?no=8250",P068,EXACT
AE_NEWS_0090,P067,,PLACE,제주절물자연휴양림,제주 절물휴양림 인근도로 야생노루 로드킬 빈발,2025-04-24,4월,봄,시간불명,,,"교통위험, 야생동물(노루)",불특정다수,UNKNOWN,,RP_TRAFFIC_01,33.439337,126.628448,,,,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=568039",P069,EXACT
AE_NEWS_0091,P068,,PLACE,서귀포칼호텔,"전날부터 침수 발생, 앞바다 바지선 가라앉음·인명피해 없음(원인불명확)",2025-07-30,7월,여름,오전,,,해양,,PROPERTY,,RP_DROWN_01,33.247007,126.580781,,,,,,,news,"제주의소리(다음뉴스), https://v.daum.net/v/20250730125430735?f=p",P070,EXACT
AE_NEWS_0092,P070,,PLACE,우도도항선선착장,승합차 돌진 사고,2025-11-24,11월,가을,오후,무관,,교통위험,관광객,FATAL,,RP_TRAFFIC_01,33.492508,126.898571,,,,,,,news,"세계일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100701.20251124154528001",P072,EXACT
AE_NEWS_0093,P074,,PLACE,산굼부리,산굼부리 남측 숲길에서 60대 남성 고사리 채취하다 길 잃음,2026-04-27,4월,봄,오후,,,경로이탈,지역주민,RESCUED,,,33.555809,126.796624,,,,,,,news,"제주메일, https://www.jejumaeil.net/news/articleView.html?idxno=400320",P076,EXACT
AE_NEWS_0094,P077,,PLACE,천제연폭포,주차장서 SUV에 깔린 40대 구조,2025-07-25,7월,여름,오후,무관,,야간위험,지역주민,SEVERE,,,33.250594,126.416762,,,,,,,news,"동아일보, https://www.donga.com/news/Society/article/all/20250725/132068830/1?utm_source=chatgpt.com",P079,EXACT
AE_NEWS_0095,P081,,PLACE,모슬포항,"서귀포 모슬포항 정박 어선서 가스 폭발 사고, 2명 부상",2025-11-11,11월,가을,오전,,,가스폭발,지역주민,SEVERE,,,33.218925,126.248641,,,,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=581084&utm_source=chatgpt.com",P083,EXACT
AE_NEWS_0096,P081,,PLACE,모슬포항,모슬포항에서 익수상태의 60대 남성 구조,2026-06-22,6월,여름,야간,,,"야간위험, 익수위험",지역주민,SEVERE,,RP_DROWN_01,33.218925,126.248641,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=103366",P083,EXACT
AE_NEWS_0097,P081,,PLACE,모슬포항,서귀포해상서 엔진 고장 보트 표류 사고,2025-08-25,8월,여름,오전,,,엔진고장,지역주민,RESCUED,,,33.218925,126.248641,,,,,,,news,"제주매일, https://www.jejumaeil.net/news/articleView.html?idxno=349435",P083,EXACT
AE_NEWS_0098,P081,,PLACE,모슬포항,모슬포항에서 승용차가 항 안쪽 바다로 추락해 구조,2026-06-22,6월,여름,오후,,,추락,불특정다수,MINOR,,RP_FALL_CLIFF,33.218925,126.248641,,,,,,,news,"제주일보, https://www.jejunews.com/news/articleView.html?idxno=2226266",P083,EXACT
AE_NEWS_0099,P081,,PLACE,모슬포항,모슬포항 방파제에서 차량이 바다로 추락,2025-03-26,3월,봄,오후,,,추락,,MINOR,,RP_FALL_CLIFF,33.218925,126.248641,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/replay/viewNewsReplayDetail/2025032620202753835",P083,EXACT
AE_NEWS_0100,P085,,PLACE,용눈이오름,용눈이오름 공중화장실 붕괴로 1명 부상,2024-05-30,5월,봄,오후,무관,,시설점검부족,지역주민,MINOR,,,33.492508,126.898571,,,,,,,news,"서울신문, https://www.seoul.co.kr/news/society/accident/2024/05/30/20240530500176?wlog_tag3=naver",P087,EXACT
AE_NEWS_0101,P085,,PLACE,용눈이오름,"제주 '참진드기' 빨간불, ""고사리 꺾다가"" 올해 첫 감염병",2024-04-29,4월,봄,,,,참진드기(중증열성혈소판감소증후군),지역주민,SEVERE,,,33.492508,126.898571,,,,,,,news,"한겨레, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01101001.20240429150006001",P087,EXACT
AE_NEWS_0102,P089,,PLACE,사이프러스골프앤리조트,골프장서 카트 연못에 빠져 카트 몰던 50대 이용객 익사,2024-05-14,5월,봄,오후,무관,,안전시설부족,관광객,FATAL,,,33.41427554,126.74489098,,,,,,,news,"세계일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100701.20240514222638001",P092,EXACT
AE_NEWS_0103,P093,,PLACE,렛츠런파크제주,기상악화로 인해 렛츠런파크 '몽생이 가족소풍' 행사 취소,2024-05-05,5월,봄,오후,강한 비바람,,강한 비바람,,NONE,,,33.314411,126.344939,,,,,,,news,"노컷뉴스, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=04100058.20240505171428002",P096,EXACT
AE_NEWS_0104,P093,,PLACE,렛츠런파크제주,제주경마장 앞 도로에서 차량 4대 추돌 사고,2025-07-01,7월,여름,오전,,,교통위험,불특정다수,SEVERE,,RP_TRAFFIC_01,33.412976,126.396785,,,,,,,news,"국민일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100201.20250701142637001",P096,EXACT
AE_NEWS_0105,P093,RS_PEACE,PLACE,렛츠런파크제주,출근길 제주 평화로서 4중 추돌사고,2026-04-24,4월,봄,오전,,,교통위험,불특정다수,SEVERE,,RP_TRAFFIC_01,33.412976,126.396785,,,,,,,news,"제주의소리, https://www.jejusori.net/news/articleView.html?idxno=502085",P096,EXACT
AE_NEWS_0106,P093,,PLACE,렛츠런파크제주,렛츠런파크제주 인근에서 가족이 탄 렌터카가 연석을 들이받고 전복 (졸음운전추정),2024-12-17,12월,겨울,오후,,,교통위험,관광객,MINOR,,RP_TRAFFIC_01,33.412976,126.396785,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20241217128200056",P096,EXACT
AE_NEWS_0107,P094,,PLACE,세화해수욕장,세화리 해안서 익수자 발생,2025-07-25,7월,여름,오후,,,익수위험,관광객,FATAL,,RP_DROWN_01,33.52335,126.862339,,,,,,,news,"국민일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100201.20250725160211001",P097,EXACT
AE_NEWS_0108,P094,,PLACE,세화해수욕장,세화해변에서 20대 여성이 해파리에 쏘인 뒤 호흡 곤란 증세,2025-08-02,8월,여름,오전,,,해파리,관광객(외국인),SEVERE,,,33.52335,126.862339,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20250801049100056?input=1195m",P097,EXACT
AE_NEWS_0109,P099,,PLACE,광치기해변,성산 광치기해변서 상어 출몰 신고 접수,2025-06-22,6월,여름,시간불명,수온상승,,상어,,NONE,,,33.452521,126.924678,,,,,,,news,"파이낸셜뉴스, https://www.fnnews.com/news/202506220800571458?utm_source=chatgpt.com",P102,EXACT
AE_NEWS_0110,P100,,PLACE,제주레일바이크,"운행 중 레일바이크 화재, 관광객 4명 화상·연기흡입(원인불명확)",2022-12-08,12월,겨울,오후,,,화재위험,관광객,MINOR,,RP_FIRE_01,33.4646218,126.8369517,,,,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=502485",P103,EXACT
AE_NEWS_0111,P101,,PLACE,제주민속촌,성읍민속촌 인근서 정류장 자동문이 열리지 않아 갇힘,2025-11-21,11월,겨울,오전,,,시설,지역주민,RESCUED,,,33.322345,126.841487,,,,,,,news,"JIBS뉴스, https://www.jibs.co.kr/news/articles/articlesDetail/54367?feed=na",P104,EXACT
AE_NEWS_0112,P102,,PLACE,검멀레해수욕장,우도 검멀레해수욕장 인근서 전동카트 사고,2026-03-09,3월,봄,오후,무관,,교통위험,,MINOR,,RP_TRAFFIC_01,33.245558,126.405564,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=100125",P105,EXACT
AE_NEWS_0113,P103,,PLACE,하우목동항,하우목동항 앞바다에서 물질하던 해녀가 의식을 잃은 채 발견,2026-06-19,6월,여름,오후,,,해양(익수위험),종사자(상인/근로자),RESCUED,,RP_DROWN_01,33.51667,126.95,,,,,,,news,"제주MBC, https://jejumbc.com/NewsArticle/846738",P106,EXACT
AE_NEWS_0114,P104,,PLACE,한담해안산책로,한담산책로 낙석 사고  구간 첫 영구 폐쇄,2024-03-12,3월,봄,시간불명,빗물 침투로 인한 지지력 약화,,낙석,,NONE,,RP_ROCKFALL_01,33.246947,126.554391,,,,,,,news,"한라일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01700201.20240312174111003",P107,EXACT
AE_NEWS_0115,P106,,PLACE,성읍민속마을,새벽 차량 운행중 갑자기 튀어나온 노루 피하려다 사고,2024-11-21,11월,겨울,야간,,,야생동물(노루),지역주민,MINOR,,RP_ANIMAL_01,33.547261,126.662035,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=87941",P109,EXACT
AE_NEWS_0116,P108,,PLACE,국립제주박물관,국립제주박물관 교차로 인근에서 택시끼리 충돌 사고,2025-06-11,6월,여름,오후,,,교통위험,지역주민,SEVERE,,RP_TRAFFIC_01,33.513997,126.54897,,,,,,,news,"제주도민일보, https://www.jejudomin.co.kr/news/articleView.html?idxno=311700",P111,EXACT
AE_NEWS_0117,P108,,PLACE,국립제주박물관,국립제주박물관 인근서 승용차와 경차 충돌 사고,2025-11-05,11월,가을,오후,,,교통위험,지역주민,SEVERE,,RP_TRAFFIC_01,33.513997,126.54897,,,,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=580752",P111,EXACT
AE_NEWS_0118,P112,,PLACE,성산포항,"성산포수협 앞 1t 화물차 해상 추락, 2명 심정지 이송(원인불명확)",2024-05-20,5월,봄,오전,,,,불특정다수,SEVERE,,,33.4728481,126.9345317,,,,,,,news,"제주도민일보, https://www.jejudomin.co.kr/news/articleView.html?idxno=300842",P116,EXACT
AE_NEWS_0119,,,UNRESOLVED,우도스쿠터여행,우도 야간 도로서 오토바이-보행자 충돌,2025-07-27,7월,여름,야간,,,야간위험,,SEVERE,,,33.5433,126.66969,,,,,,,news,"제주일보, http://www.jejunews.com/news/articleView.html?idxno=2219759",P122,
AE_NEWS_0120,,,UNRESOLVED,우도스쿠터여행,우도 전기 오토바이 대여점 잇단 화재,2024-07-02,7월,여름,오전,무관,,화재위험(리튬이온배터리),상인,PROPERTY,,RP_FIRE_01,33.5433,126.66969,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20240702057151056?input=copy",P122,
AE_NEWS_0121,,,UNRESOLVED,우도스쿠터여행,우도에서 전기바이크 바닷가로 추락 갯바위 충돌,2025-08-28,8월,여름,오후,,,교통위험,관광객,SEVERE,,RP_TRAFFIC_01,33.5433,126.66969,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=94869",P122,
AE_NEWS_0122,,,UNRESOLVED,우도스쿠터여행,무등록 전동카트 돌담과 전신주를 들이받음,2025-09-28,9월,가을,,,,"교통위험, 위법행위",관광객,SEVERE,,RP_TRAFFIC_01,33.5433,126.66969,,,,,,,news,"제주일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01700401.20250928190710001",P122,
AE_NEWS_0123,P122,,PLACE,누웨마루거리,제주시 시내권 곳곳 전동킥보드의 무분별한 이용으로 피해,2025-05-29,5월,봄,시간불명,,,교통위험,불특정다수,NONE,,RP_TRAFFIC_01,33.487738,126.49034,,,,,,,news,"제주일보, http://www.jejunews.com/news/articleView.html?idxno=2218583",P129,EXACT
AE_NEWS_0124,P125,,PLACE,중문색달해수욕장,제주 해수욕장서 해파리 쏘임,2025-07-08,7월,여름,시간불명,,,해파리,관관객,UNKNOWN,,,33.4721117,126.9331983,,,,,,,news,"제주일보,. http://www.jejunews.com/news/articleView.html?idxno=2219380",P133,EXACT
AE_NEWS_0125,P125,,PLACE,중문색달해수욕장,중문해수욕장서 물놀이 하던 미국 10대 2명 물에 빠짐,2025-06-16,6월,여름,오후,기상악화,,익수위험,관광객,RESCUED,,RP_DROWN_01,33.4721117,126.9331983,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=92910",P133,EXACT
AE_NEWS_0126,P125,,PLACE,중문색달해수욕장,칠레 국적의 20대 남성이 파도에 떠내려가 구조,2026-06-05,6월,여름,오후,,,익수위험,관광객,RESCUED,,RP_DROWN_01,33.4721117,126.9331983,,,,,,,news,한라일보. https://www.ihalla.com/article.php?aid=1780619110786765044,P133,EXACT
AE_NEWS_0127,P125,,PLACE,중문색달해수욕장,10대 3명이 바다에 빠져 인근 서퍼들에 의해 구조,2026-06-06,6월,여름,오후,,,익수위험,지역주민,RESCUED,,RP_DROWN_01,33.4721117,126.9331983,,,,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1780619110786765044",P133,EXACT
AE_NEWS_0128,P125,,PLACE,중문색달해수욕장,중문해수욕장에서 전날 20대 남성이 수영하다 팔 탈골,2025-06-27,6월,여름,시간불명,,,안전위험,지역주민,MINOR,,,33.4721117,126.9331983,,,,,,,news,"파이낸셜뉴스, https://www.fnnews.com/news/202506270952176911?utm_source=chatgpt.com",P133,EXACT
AE_NEWS_0129,P125,,PLACE,중문색달해수욕장,중문색달해수욕장에서 패들보드 이용자가 파도에 휩쓸려 표류하다 해경 구조,2025-09-20,9월,가을,오전,,,해양(파도),관광객,RESCUED,,RP_DROWN_01,33.2448545,126.4090386,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20250920043100056",P133,EXACT
AE_NEWS_0130,P127,,PLACE,산방산유채꽃밭,"음주운전 차량이 보행자 치고 도주, 의식불명 이송",2026-01-01,1월,겨울,야간,,,시설/인프라(교통위험),불특정다수,SEVERE,,RP_TRAFFIC_01,33.2415557,126.3133432,,,,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=584501",P134,EXACT
AE_NEWS_0131,P130,,PLACE,북오름,북오름 일대 곶자왈 내부에 버려진 쓰레기 문제,2025-09-12,9월,가을,시간불명,,,환경오염,불특정다수,NONE,,,33.507434,126.954269,,,,,,,news,"미디어제주, https://www.mediajeju.com/news/articleView.html?idxno=360387",P139,EXACT
AE_NEWS_0132,P133,,PLACE,성산항,"제주 성산항서 예인선 폭발 사고, 선장 전신 화상",2025-07-24,7월,여름 ,오후,,,화재위험,지역주민,SEVERE,,RP_FIRE_01,33.490268,126.492475,,,,,,,news,"YTN, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=08100401.20250724002803001",P141,EXACT
AE_NEWS_0133,P133,,PLACE,성산항,성산항 앞 해상에 70대 남성이 추락,2025-08-30,8월,여름,오전,,,해양(익수위험),,RESCUED,,RP_DROWN_01,33.4753,126.9336,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20250830027100056",P141,EXACT
AE_NEWS_0134,P133,,PLACE,성산항,"낚시어선과 충돌한 레저보트 전복, 3명 구조",2021-11-05,11월,가을,오전,,,해양(파고),불특정다수,RESCUED,,RP_DROWN_01,33.470427,126.92994,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20211105068300056",P141,EXACT
AE_NEWS_0135,P133,,PLACE,성산항,"성산항 인근 해상 선박 좌초, 승선원 3명 구조(원인불명확)",2022-03-25,3월,봄,오전,,,해양,종사자(상인/근로자),RESCUED,,RP_DROWN_01,33.470427,126.92994,,,,,,,news,"제주매일, https://www.jejumaeil.net/news/articleView.html?idxno=313125",P141,EXACT
AE_NEWS_0136,P133,,PLACE,성산항,"풍랑특보 중 화물선 방파제 충돌, 선원 9명 인명피해 없음",2025-02-04,2월,겨울,야간,,,해양(파고),종사자(상인/근로자),NONE,,RP_DROWN_01,33.470427,126.92994,,,,,,,news,"제주의소리, https://www.jejusori.net/news/articleView.html?idxno=433790",P141,EXACT
AE_NEWS_0137,P133,,PLACE,성산항,"정박 어선에서 발 헛디뎌 해상 추락, 5분 만에 구조",2025-07-17,7월,여름,오후,,,해양(익수위험),종사자(상인/근로자),RESCUED,,RP_DROWN_01,33.470427,126.92994,,,,,,,news,"제주뉴스, https://www.jejunews.biz/news/articleView.html?idxno=93821",P141,EXACT
AE_NEWS_0138,P139,,PLACE,새연교,"새연교 인근서 실종된 40대 남성, 실종된지 3주만에 테트라포드 아래에서 숨진채 발견",2024-06-15,6월,여름,,,,미끄럼,지역주민,FATAL,,RP_SLIP_TERRAIN,33.4674924,126.9320111,,,,,,,news,"중앙일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100901.20240615060130001",P146,EXACT
AE_NEWS_0139,P139,,PLACE,새연교,새연교 인근 바다에서 스쿠버다이빙 중 해파리에 쏘여 병원으로 이송,2024-06-27,6월,여름,오후,,,자연환경(벌/야생동물),,MINOR,,RP_ANIMAL_01,33.2396,126.5583,,,,,,,news,"KBS, https://v.daum.net/v/20240627215717378?f=p",P146,EXACT
AE_NEWS_0140,P139,,PLACE,새연교,새연교 인근 해상에서 큰 너울성 파도에 어선이 전복,2024-05-12,5월,봄,오전,,,해양(파고),종사자,RESCUED,,RP_DROWN_01,33.2396,126.5583,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/38854",P147,EXACT
AE_NEWS_0141,P140,,PLACE,삼성혈,"휠체어 타고 횡단보도 건너던 60대, 승합차에 치여 중상",2025-12-15,12월,겨울,오후,,,교통위험,지역주민,SEVERE,,RP_TRAFFIC_01,33.247627,126.564104,,,,,,,news,"헤럴드경제, https://biz.heraldcorp.com/article/10636826?ref=naver",P149,EXACT
